term_ID,HPO_term_name,phecode,phecode_string
25196,Increased total iron binding capacity,"",
2867,Abnormality of the ilium,"",
25019,Arterial rupture,447,Other disorders of arteries and arterioles
12758,Neurodevelopmental delay,"",
12752,Focal T2 hypointense basal ganglia lesion,"",
7942,Internal ophthalmoplegia,"",
11735,Adrenocorticotropin deficient adrenal insufficiency,"",
11357,Abnormality of hair density,"",
7011,Fourth cranial nerve palsy,378.5,Paralytic strabismus
11782,Thyroid crisis,"",
30588,Abnormal visual field test,"",
30521,Bitemporal hemianopia,368.4,Visual field defects
30018,Decreased female libido,"",
6897,Cranial nerve VI palsy,378.5,Paralytic strabismus
12041,Decreased fertility in males,"",
12505,Enlarged pituitary gland,"",
400008,Menometrorrhagia,"",
12379,Abnormal enzyme/coenzyme activity,"",
40198,Non-medullary thyroid carcinoma,193,Thyroid cancer
12579,Minimal change glomerulonephritis,"",
31013,Ankylosis,741.1,Ankylosis of joint
430000,Abnormality of the frontal bone,"",
10939,Abnormality of the nasal bone,"",
100632,Pulmonary sequestration,"",
7758,Congenital visual impairment,"",
410055,Decreased level of erythritol in urine,"",
410070,Increased level of ribitol in urine,"",
25550,Elevated circulating ribitol concentration,"",
410059,Increased level of D-threitol in urine,"",
410056,Decreased level of erythritol in CSF,"",
410072,Increased level of ribose in urine,"",
410075,Increased level of xylitol in CSF,"",
410074,Increased level of xylitol in urine,"",
410071,Increased level of ribitol in CSF,"",
410057,Increased level of D-threitol in plasma,"",
410058,Increased level of D-threitol in CSF,"",
410073,Increased level of ribose in CSF,"",
40189,Scaling skin,939,Atopic/contact dermatitis due to other or unspecified
11976,Elevated urinary catecholamines,598.9,Other nonspecific findings on examination of urine
8629,Pulsatile tinnitus,389.4,Tinnitus
5322,Prominent nasal septum,"",
40223,Pulmonary hemorrhage,"",
45014,Hypolipidemia,277.51,Lipoprotein disorders
12732,Anorectal anomaly,"",
5230,Biliary tract obstruction,"",
30014,Female sexual dysfunction,"",
11363,Abnormality of hair growth rate,"",
11742,Ectopic adrenal gland,"",
8675,Enlarged polycystic ovaries,"",
11106,Hypovolemia,276.5,Hypovolemia
1197,Abnormality of prenatal development or birth,"",
30348,Increased circulating androgen level,"",
11105,Hypervolemia,"",
12412,Premature adrenarche,255.1,Adrenal hyperfunction
12881,Abnormality of the labia majora,"",
40085,Abnormal circulating aldosterone,"",
30258,Hyperpigmented genitalia,"",
11706,Second degree atrioventricular block,"",
40084,Abnormal circulating renin,"",
11410,Caesarian section,"",
11166,Focal myoclonic seizures,345.12,Partial epilepsy
100285,EMG: impaired neuromuscular transmission,"",
410132,Increased level of L-pyroglutamic acid in urine,"",
500005,Anal pain,565,Anal and rectal conditions
30848,Elevated jugular venous pressure,429.3,Symptoms involving cardiovascular system
30195,Fatigable weakness of swallowing muscles,"",
40291,Skeletal muscle steatosis,"",
11276,Vascular skin abnormality,694.3,Vascular disorders of skin
4337,Abnormality of amino acid metabolism,"",
7187,Focal lissencephaly,"",
8798,Widened sacrosciatic notch,"",
4688,Irregular tarsal bones,"",
6059,Cone-shaped metacarpal epiphyses,755.3,Congenital anomaly of fingers/toes
10305,Absence of the sacrum,"",
1211,Abnormality of the fingertips,"",
6770,Clear cell renal cell carcinoma,189.11,"Malignant neoplasm of kidney, except pelvis"
12123,Posterior uveitis,371.1,"Uveitis, noninfectious or NOS"
610,Abnormal choroid morphology,"",
30436,Fibrofolliculoma,"",
40162,Orthokeratosis,"",
8059,Aplasia/Hypoplasia of the macula,"",
4993,Slender long bones with narrow diaphyses,"",
4426,Abnormality of the cheek,"",
7407,Excessive skin wrinkling on dorsum of hands and fingers,"",
25167,Fragmented elastic fibers in the dermis,"",
9118,Aplasia/Hypoplasia of the mandible,"",
5039,Multiple long-bone exostoses,"",
11946,Bronchiolitis obliterans,496.2,Chronic bronchitis
10534,Transient global amnesia,433,Cerebrovascular disease
10468,Aplasia/Hypoplasia of the testes,"",
12060,Acral lentiginous melanoma,"",
6988,Alobar holoprosencephaly,"",
10664,Fusion of the left and right thalami,"",
40160,Generalized osteoporosis,743,"Osteoporosis, osteopenia and pathological fracture"
30281,Cervical C3/C4 vertebral fusion,"",
7117,Corticospinal tract atrophy,"",
30500,Yellow/white lesions of the macula,"",
11962,Obstructive azoospermia,609.11,Azoospermia and oligospermia
1005,Dermatological manifestations of systemic disorders,"",
12701,Bowel urgency,"",
7380,Facial telangiectasia,448,Disease of capillaries
30446,Atypical pulmonary carcinoid tumor,"",
30145,Lack of bowel sounds,"",
31566,Abnormal pulmonary valve cusp morphology,"",
30149,Cardiogenic shock,797.1,Cardiogenic shock
25428,Bronchospasm,498,Acute bronchospasm
100301,Muscle fiber tubular inclusions,"",
30200,Fatiguable weakness of proximal limb muscles,"",
40168,"Focal seizures, afebril",345.12,Partial epilepsy
10882,Pulmonary valve atresia,747.12,Valvular heart disease/ heart chambers
10720,Abnormal hair pattern,"",
100264,Proximal symphalangism,"",
40129,Abnormal nerve conduction velocity,"",
4563,Increased spinal bone density,"",
30890,Hyperintensity of cerebral white matter on MRI,346.1,Nonspecific abnormal findings on radiological and other examination of skull and head
12465,Elevated hepatic iron concentration,"",
40185,Macrothrombocytopenia,287.3,Thrombocytopenia
100767,Abnormality of the placenta,"",
30823,Scleral thickening,"",
10310,Chylothorax,"",
12086,Abnormal urinary color,"",
11852,Chylopericardium,"",
12733,Macule,"",
12719,Functional abnormality of the gastrointestinal tract,"",
9103,Aplasia/Hypoplasia involving the pelvis,"",
30746,Intraventricular hemorrhage,"",
100297,Increased endomysial connective tissue,"",
30186,Kinetic tremor,333.1,Essential tremor
30794,Abnormal C-peptide level,"",
100503,Vitamin B1 deficiency,"",
4359,Abnormality of fatty-acid metabolism,"",
12658,Abnormal brain FDG positron emission tomography,"",
11784,Thyrotoxicosis with diffuse goiter,"",
11790,Activating thyroid-stimulating hormone receptor defect,"",
40196,Mild microcephaly,752.2,Other specified congenital anomalies of nervous system
100801,Pancreatic aplasia,"",
11628,Congenital defect of the pericardium,"",
11573,Hypoplastic tricuspid valve,"",
4762,Hypoplasia of right ventricle,"",
11581,Double outlet left ventricle,"",
11466,Aplasia/Hypoplasia of the gallbladder,"",
25300,Malar rash,"",
40266,Proximal upper limb muscle hypertrophy,"",
30685,Decreased adiponectin level,"",
100786,Hypersomnia,327.1,Hypersomnia
3859,Cortical diaphyseal thickening of the upper limbs,"",
11937,Hypoplastic fifth toenail,703,"Diseases of nail, NOS"
12157,Subcortical cerebral atrophy,"",
12377,Hemianopia,368.4,Visual field defects
40303,Decreased serum iron,280,Iron deficiency anemias
10994,Abnormality of the striatum,"",
40012,Chromosome breakage,758.1,Chromosomal anomalies
7795,Anterior cortical cataract,366,Cataract
10924,Posterior cortical cataract,366,Cataract
9468,Deviation of the 2nd finger,"",
10923,Anterior subcapsular cataract,366,Cataract
11168,Eyelid myoclonias,"",
11167,Focal tonic seizures,345.12,Partial epilepsy
6655,Rib segmentation abnormalities,"",
10536,Central sleep apnea,327.31,Central/nonobstroctive sleep apnea
5113,Aortic arch aneurysm,442.1,Aortic aneurysm
410019,Epigastric pain,785,Abdominal pain
30491,Choriocapillaris atrophy,"",
10991,Abnormality of the abdominal musculature,"",
11740,Glucocortocoid-insensitive primary hyperaldosteronism,"",
40081,Abnormal levels of creatine kinase in blood,"",
10508,Metatarsus valgus,"",
1460,Aplasia/Hypoplasia involving the skeletal musculature,"",
12400,Abnormal aldolase level,"",
12145,Abnormality of multiple cell lineages in the bone marrow,"",
10058,Aplasia/Hypoplasia of the phalanges of the hallux,"",
7768,Central retinal vessel vascular tortuosity,"",
30071,Medulloepithelioma,"",
7129,Cerebellar medulloblastoma,"",
30434,Pilomatrixoma,216,Benign neoplasm of skin
100619,Sertoli cell neoplasm,"",
200063,Colorectal polyposis,208,Benign neoplasm of colon
12363,Decreased sialylation of O-linked protein glycosylation,"",
10547,Muscle flaccidity,"",
45074,Thin eyebrow,"",
2597,Abnormality of the vasculature,694.3,Vascular disorders of skin
12418,Hypoxemia,1013,Asphyxia and hypoxemia
31020,Bone marrow hypercellularity,"",
31160,Myelokathexis,"",
30667,Peripheral retinal neovascularization,"",
1326,EEG with irregular generalized spike and wave complexes,"",
10862,Delayed fine motor development,315,Develomental delays and disorders
30454,Abnormal electrooculogram,346,Abnormal findings on study of brain and/or nervous system
30682,Left ventricular noncompaction,425.1,Primary/intrinsic cardiomyopathies
25477,Periarticular calcification,"",
4950,Peripheral arterial stenosis,443.9,"Peripheral vascular disease, unspecified"
25318,Ovarian carcinoma,184.11,Malignant neoplasm of ovary
5249,Functional intestinal obstruction,"",
12334,Extrahepatic cholestasis,"",
100504,Vitamin B2 deficiency,261.2,Vitamin B-complex deficiencies
45045,Elevated plasma acylcarnitine levels,"",
30166,Night sweats,"",
10553,Oculogyric crisis,"",
30346,Abnormal circulating follicle-stimulating hormone level,"",
6470,Thin long bone diaphyses,"",
30410,Sebaceous gland carcinoma,172,Skin cancer
525,Abnormality iris morphology,"",
3134,Abnormality of peripheral nerve conduction,"",
45075,Sparse eyebrow,"",
11267,"Microtia, third degree","",
11027,Abnormality of the fallopian tube,"",
2926,Abnormality of thyroid physiology,"",
8075,Progressive pes cavus,755.1,Congenital deformities of feet
8141,Dislocation of toes,"",
12594,Microalbuminuria,"",
30961,Microspherophakia,753.1,Congenital cataract and lens anomalies
100295,Muscle fiber atrophy,"",
11975,Aminoglycoside-induced hearing loss,389,Hearing loss
6712,Aplasia/Hypoplasia of the ribs,"",
4357,Abnormality of leucine metabolism,"",
30951,Skeletal muscle fibrosis,"",
10764,Short eyelashes,"",
25507,Yellow papule,"",
12457,Medial calcification of medium-sized arteries,"",
25533,Peau d'orange,"",
31165,Multifocal seizures,345.1,Epilepsy
10539,Thin calvarium,"",
30802,Lower eyelid retraction,"",
6283,Multiple unerupted teeth,"",
11849,Abnormal bone ossification,"",
11991,Abnormal neutrophil count,"",
12697,Small basal ganglia,"",
100682,Tracheal atresia,"",
1118,Juvenile cataract,366.1,Nonsenile Cataract
12844,Trichilemmoma,"",
30075,Ductal carcinoma in situ,174,Breast cancer
40171,Decreased serum testosterone level,257.1,Testicular hypofunction
12850,Small intestinal dysmotility,"",
25149,Atrophic muscularis propria,"",
25461,Abnormal cell morphology,"",
30865,Large elbow,"",
410018,Recurrent ear infections,381.1,Otitis media
25147,Beaten bronze macular sheen,"",
4332,Abnormal lymphocyte morphology,"",
200035,Skin plaque,"",
12192,Cutaneous T-cell lymphoma,"",
12757,Abnormal neuron morphology,"",
168,Abnormality of the gingiva,523,Gingival and periodontal diseases
3000019,Abnormality of buccal mucosa,"",
4791,Esophageal ulceration,530.12,Ulcer of esophagus
177,Abnormality of upper lip,"",
11231,Prominent eyelashes,"",
2392,EEG with polyspike wave complexes,"",
200012,Short corpus callosum,752.2,Other specified congenital anomalies of nervous system
816,Abnormality of Krebs cycle metabolism,"",
12401,Abnormal urine alpha-ketoglutarate concentration,"",
40314,Blind vagina,"",
3045,Abnormality of the patella,"",
9069,Lethal infantile mitochondrial myopathy,"",
12472,Eclabion,"",
10219,Structural foot deformity,"",
4970,Ascending tubular aorta aneurysm,442.1,Aortic aneurysm
25354,Abnormal cellular phenotype,"",
8244,Congenital adrenal hypoplasia,759.1,"Anomalies of endocrine glands, congenital"
12478,Temporomandibular joint ankylosis,741.1,Ankylosis of joint
6710,Aplasia/Hypoplasia of the clavicles,"",
45044,Decreased serum complement C4b,"",
30736,Sacrococcygeal teratoma,"",
100814,Blue nevus,"",
30431,Osteochondroma,"",
40086,Abnormal prolactin level,"",
11043,Abnormality of circulating adrenocorticotropin level,"",
30406,Primary peritoneal carcinoma,159.4,Malignant neoplasm of retroperitoneum and peritoneum
11328,Abnormality of fontanelles,"",
12731,Ectopic anterior pituitary gland,"",
9888,Abnormality of secondary sexual hair,"",
10311,Aplasia/Hypoplasia of the breasts,"",
410067,Increased level of L-fucose in urine,"",
11664,Left ventricular noncompaction cardiomyopathy,425,Cardiomyopathy
11478,True anophthalmia,"",
45059,Hyperkeratotic papule,"",
11869,Abnormal platelet function,"",
6535,Recurrent intrapulmonary hemorrhage,"",
5558,Chronic leukemia,204,Leukemia
40301,Increased urinary glycerol,"",
11315,Unicoronal synostosis,"",
7858,Chorioretinal lacunae,"",
7054,Hyperreflexia proximally,"",
45080,Decreased proportion of CD3-positive T cells,"",
5901,Chronic recurrent multifocal osteomyelitis,"",
7734,Enlarged lacrimal glands,"",
12243,Abnormal reproductive system morphology,"",
100828,Increase in T cell count,"",
11850,Parotitis,"",
433,Abnormality of the nasal mucosa,"",
12722,Heart block,426,Cardiac conduction disorders
30872,Abnormal cardiac ventricular function,"",
40186,Maculopapular exanthema,"",
30146,Abnormal liver parenchyma morphology,"",
10816,Epidermal nevus,"",
40016,Prominent coccyx,"",
7201,Cerebral artery atherosclerosis,"",
30882,Coronary artery aneurysm,411.41,Aneurysm and dissection of heart
12373,Abnormal eye physiology,"",
12397,Aortic atherosclerosis,"",
6693,Myocardial steatosis,"",
3000062,Abnormal internal carotid artery morphology,"",
12638,Abnormality of nervous system physiology,"",
12134,Dysplastic erythropoesis,"",
12464,Decreased transferrin saturation,"",
25066,Decreased mean corpuscular volume,"",
30664,Beevor's sign,"",
31353,Otitis media with effusion,"",
11051,Agenesis of premolar,"",
326,Abnormality of the maxilla,"",
11078,Abnormality of canine,"",
3172,Abnormality of the pubic bone,"",
11121,Abnormality of skin morphology,"",
11951,Aspiration pneumonia,501,Pneumonitis due to inhalation of food or vomitus
2234,Early balding,"",
9126,Increased adipose tissue,278.3,Localized adiposity
9929,Abnormality of the columella,"",
58,Abnormality of the labia,"",
12244,Abnormal sex determination,"",
12870,Vanishing testis,"",
45,Abnormality of the scrotum,"",
2152,Hyperproteinemia,"",
14,Abnormality of the bladder,"",
4341,Abnormality of vitamin B12 metabolism,"",
7522,Increased number of skin folds,"",
6768,Localized neuroblastoma,"",
100560,Upper limb asymmetry,"",
25131,Finger swelling,"",
25258,Stiff neck,"",
31088,Vaginal dryness,"",
30786,Photopsia,"",
4268,Osteoarthritis of the small joints of the hand,740.12,"Osteoarthrosis, localized, secondary"
5793,Shortening of all distal phalanges of the toes,755.3,Congenital anomaly of fingers/toes
6239,Shortening of all middle phalanges of the toes,"",
6265,Aplasia/Hypoplasia of fingers,"",
5522,Pyridoxine-responsive sideroblastic anemia,"",
11812,Agraphesthesia,"",
10527,Astereognosia,"",
200136,Oral-pharyngeal dysphagia,532,Dysphagia
12715,Profound hearing impairment,389,Hearing loss
1e+05,Early onset of sexual maturation,259.4,Precocious sexual development and puberty NEC
5145,Coronary artery stenosis,411.4,Coronary atherosclerosis
10794,Impaired visuospatial constructive cognition,"",
4764,Myxomatous mitral valve degeneration,395.1,Nonrheumatic mitral valve disorders
11786,Thyrotoxicosis with toxic single thyroid nodule,"",
12726,Episodic hypokalemia,276.14,Hypopotassemia
100647,Graves disease,242.1,Graves' disease
12364,Decreased urinary potassium,"",
11785,Thyrotoxicosis with toxic multinodular goitre,"",
30404,Glucagonoma,211,Benign neoplasm of other parts of digestive system
12440,Abnormal biliary tract morphology,"",
30688,Increased glucagon level,"",
